Region;City_size;Gender;Age;School;Marital_status;Employ;Owner;Pensioner;Student;Education;Lang_English;Lang_Others;Driver;Field_of_activity;Position;Work_Days;Work_Hour;Social_position;Satisf_degree;Health;Help_overcome;Level_material_security;Level_prof;Level_adapt;Level_depend;Social_status;Social_stratum;Number_ living_with;Money_need;Monetary_receipts;Housing;Life_change
Петербург;Областной центр;Мужской;71;Москва, С.-Петербург;Разведен(а);Да;Нет;Да;Нет;Высшее, без уч. степени;Не владею;немецким со словарем;Да;Наука;Служащий, ИТР;;;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;4.0;7.0;3.0;7.0;3.0;Ниже среднего;1.0;6500.0;2500.0;Отдельная кварт.;Не изменится
Петербург;Областной центр;Женский;54;Москва, С.-Петербург;Разведен(а);Да;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;;Нет;Розн. торг.,общ. пит., бытовое обсл.;Служащий, ИТР;6.0;7.0;Низкое;Затр. отв;Плохое;Связи, знакомства;4.0;8.0;4.0;5.0;4.0;Ниже среднего;2.0;11000.0;7000.0;Отдельная кварт.;Не изменится
Петербург;Областной центр;Мужской;25;Москва, С.-Петербург;Не состоял в браке;Нет;Нет;Нет;Да;Высшее, без уч. степени;Читаю, могу объясняться;;Да;;;3.0;4.0;Среднее;Скорее, удовлетв.;Хорошее;Образование. профессия;4.0;4.0;5.0;5.0;5.0;Средний слой;4.0;20000.0;18000.0;Отдельная кварт.;Не изменится
Петербург;Областной центр;Женский;27;Москва, С.-Петербург;Не состоял в браке;Нет;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;;Нет;Юридич. услуги;;5.0;7.0;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;5.0;7.0;5.0;7.0;5.0;Средний слой;4.0;30000.0;21000.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;30;Москва, С.-Петербург;Не состоял в браке;Нет;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;татарским;Нет;Розн. торг.,общ. пит., бытовое обсл.;;5.0;8.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Связи, знакомства;5.0;4.0;4.0;7.0;3.0;Ниже среднего;3.0;10000.0;6900.0;Отдельная кварт.;Не изменится
Петербург;Областной центр;Женский;21;Республ., краевой, обл. центр;Не состоял в браке;Нет;Нет;Нет;Да;Незак. высшее;Читаю, перевожу со словарем;болгарский;Нет;;;4.0;6.0;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;4.0;4.0;5.0;3.0;3.0;Ниже среднего;1.0;7000.0;5200.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Мужской;64;Поселок городск. типа;Женат, замужем;Нет;Нет;Да;Нет;Неполное среднее;Не владею;украинский;Да;;;5.0;3.0;Низкое;Скорее, не удовлетв.;Удовлетв.;Поддержка семьи;4.0;8.0;3.0;9.0;4.0;Ниже среднего;2.0;10000.0;4000.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;27;Москва, С.-Петербург;Женат, замужем;Нет;Нет;Нет;Нет;Высшее, без уч. степени;Владею свободно;немецкий со словарем;Нет;;;;;Среднее;Скорее, удовлетв.;Удовлетв.;Поддержка семьи;6.0;5.0;6.0;5.0;5.0;Средний слой;3.0;50000.0;50000.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Мужской;28;Село;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Армия, милиция, охрана;Служащий, ИТР;6.0;10.0;Низкое;Скорее, удовлетв.;Хорошее;Поддержка семьи;5.0;5.0;7.0;5.0;5.0;Ниже среднего;3.0;15000.0;6000.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Мужской;53;Республ., краевой, обл. центр;Вдова (вдовец);Да;Нет;Нет;Нет;Высшее, с уч. степенью;Читаю, могу объясняться;эстонский, финский, шведский;Да;Образование;Руководитель отдела;6.0;8.0;Среднее;Удовлетворены;Удовлетв.;Образование. профессия;6.0;8.0;7.0;9.0;6.0;Средний слой;1.0;25000.0;19500.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;45;Москва, С.-Петербург;Разведен(а);Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;французский (со словарем, могу обьясняться);Нет;Опт. торговля, закупки;Руководитель отдела;6.0;10.0;Среднее;Скорее, удовлетв.;Удовлетв.;Образование. профессия;4.0;6.0;6.0;7.0;5.0;Средний слой;2.0;15000.0;7200.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;36;Республ., краевой, обл. центр;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;немецкий (читаю, перевожу со словарем);Нет;Финансы, кредит.,страхов.;Служащий, ИТР;6.0;8.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Поддержка семьи;5.0;4.0;5.0;4.0;4.0;Средний слой;4.0;50000.0;11700.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;71;Москва, С.-Петербург;Женат, замужем;Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Низкое;Не удовлетворены;Плохое;Другое;2.0;2.0;2.0;3.0;2.0;Низший  слой;2.0;5000.0;2500.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;52;Москва, С.-Петербург;Женат, замужем;Нет;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;;Нет;;;5.0;4.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;2.0;5.0;3.0;2.0;3.0;Ниже среднего;5.0;10000.0;4000.0;Отдельная кварт.;Не изменится
Петербург;Областной центр;Женский;69;Республ., краевой, обл. центр;Вдова (вдовец);Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Низкое;Скорее, не удовлетв.;Плохое;Поддержка семьи;3.0;2.0;1.0;2.0;2.0;Низший  слой;2.0;7000.0;4500.0;Отдельная кварт.;Не изменится
Петербург;Областной центр;Мужской;40;Поселок городск. типа;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Да;Строит.,транспорт;Рабочий;5.0;8.0;Среднее;Скорее, удовлетв.;Хорошее;Связи, знакомства;5.0;5.0;5.0;7.0;5.0;Средний слой;3.0;20000.0;11000.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;32;Москва, С.-Петербург;Разведен(а);Нет;Да;Нет;Нет;Среднее спец.;Не владею;испанский (читаю, перевожу со словарем);Да;Розн. торг.,общ. пит., бытовое обсл.;Руководитель предпр.;7.0;10.0;Среднее;Скорее, удовлетв.;Хорошее;Другое;5.0;5.0;6.0;9.0;6.0;Средний слой;1.0;45000.0;27000.0;Отдельная кварт.;Скорее, улучшится
Петербург;Областной центр;Женский;43;Москва, С.-Петербург;Разведен(а);Да;Нет;Нет;Нет;Высшее, с уч. степенью;Владею свободно;шведский;Да;Военно-промышл.;Руководитель отдела;6.0;8.0;Высокое;Удовлетворены;Хорошее;Образование. профессия;6.0;7.0;6.0;8.0;6.0;Выше среднего;2.0;35000.0;35000.0;Отдельная кварт.;Скорее, улучшится
